Gene	hep_dn	pberghei_dn	povale_dn	PBANKA_transcript	PocGH01_transcript
HEP_00426700	0.3037	0.10921	0.20439	PBANKA_0835400.1	PocGH01_07042300.1
HEP_00305500	0.30365	0.22812	0.21769	PBANKA_0406200.1	PocGH01_08040400.1
HEP_00073100	0.3036	0.16532	0.19262	PBANKA_1113300.1	PocGH01_10027900.1
HEP_00203300	0.30309	0.23536	0.26903	PBANKA_1349700.1	PocGH01_12027300.1
HEP_00309000	0.30296	0.19865	0.14804	PBANKA_1316900.1	PocGH01_12061700.1
HEP_00322200	0.30296	0.27996	0.32923	PBANKA_0621500.1	PocGH01_03027500.1
HEP_00100500	0.30269	0.37179	0.35187	PBANKA_1444400.1	PocGH01_14055400.1
HEP_00087700	0.30253	0.22994	0.35024	PBANKA_1439300.1	PocGH01_14050100.1
HEP_00088800	0.30249	0.1522	0.20555	PBANKA_1136900.1	PocGH01_11019900.1
HEP_00397000	0.30227	0.08709	0.08491	PBANKA_0912900.1	PocGH01_09042200.1
HEP_00156100	0.30208	0.24757	0.17452	PBANKA_1119500.1	PocGH01_11037000.1
HEP_00069700	0.30178	0.18616	0.19612	PBANKA_1352200.1	PocGH01_12024500.1
HEP_00119200	0.30171	0.16656	0.32631	PBANKA_1460900.1	PocGH01_14072600.1
HEP_00425700	0.30148	0.17871	0.11721	PBANKA_1015300.1	PocGH01_13030800.1
HEP_00349900	0.30146	0.16633	0.15826	PBANKA_0825700.1	PocGH01_07032200.1
HEP_00034100	0.30101	0.18699	0.16746	PBANKA_1301500.1	PocGH01_12077400.1
HEP_00234500	0.30086	0.15279	0.20516	PBANKA_0401200.1	PocGH01_08045300.1
HEP_00206400	0.30062	0.1946	0.174	PBANKA_1125200.1	PocGH01_11030900.1
HEP_00298100	0.30054	0.26012	0.23564	PBANKA_1238900.1	PocGH01_10017600.1
HEP_00168000	0.30045	0.38972	0.21901	PBANKA_0602100.1	PocGH01_13013300.1
HEP_00153400	0.30035	0.17972	0.23872	PBANKA_1364700.1	PocGH01_12011200.1
HEP_00419300	0.30022	0.16331	0.16922	PBANKA_0408900.1	PocGH01_08037500.1
HEP_00215600	0.3	0.32579	0.39636	PBANKA_0407400.1	PocGH01_08039100.1
HEP_00283700	0.29959	0.3356	0.28249	PBANKA_0509700.1	PocGH01_06018600.1
HEP_00141300	0.29933	0.11343	0.10943	PBANKA_1356300.1	PocGH01_12019800.1
HEP_00246500	0.29883	0.23476	0.30685	PBANKA_1360800.1	PocGH01_12015200.1
HEP_00051300	0.29865	0.25231	0.16003	PBANKA_0910800.1	PocGH01_09044400.1
HEP_00031900	0.29857	0.08379	0.10988	PBANKA_0308800.1	PocGH01_04018100.1
HEP_00352500	0.29847	0.2194	0.2218	PBANKA_0505300.1	PocGH01_06014200.1
HEP_00453400	0.29844	0.17872	0.16703	PBANKA_1225300.1	PocGH01_01022900.1
HEP_00226800	0.29829	0.21228	0.17276	PBANKA_1204900.1	PocGH01_08014600.1
HEP_00105800	0.29824	0.18025	0.11884	PBANKA_1442400.1	PocGH01_14053400.1
HEP_00090200	0.2982	0.18077	0.13379	PBANKA_1408700.1	PocGH01_14018300.1
HEP_00308000	0.29788	0.34473	0.28036	PBANKA_1112500.1	PocGH01_10028700.1
HEP_00122500	0.29778	0.32556	0.22222	PBANKA_1115900.1	PocGH01_11040500.1
HEP_00341600	0.29766	0.18627	0.06085	PBANKA_1433100.1	PocGH01_14043600.1
HEP_00125200	0.29737	0.14113	0.1878	PBANKA_1412400.1	PocGH01_14022100.1
HEP_00014700	0.29726	0.28261	0.16522	PBANKA_1036500.1	PocGH01_13053900.1
HEP_00136100	0.29686	0.30755	0.28778	PBANKA_1240800.1	PocGH01_10015600.1
HEP_00312400	0.29668	0.23889	0.22311	PBANKA_1030700.1	PocGH01_13048000.1
HEP_00459700	0.29631	0.18535	0.22835	PBANKA_0504000.1	PocGH01_06012900.1
HEP_00211900	0.29623	0.23108	0.23226	PBANKA_1326700.1	PocGH01_12051700.1
HEP_00255200	0.29607	0.20875	0.21537	PBANKA_0905500.1	PocGH01_09049600.1
HEP_00422000	0.29583	0.17387	0.1084	PBANKA_0515400.1	PocGH01_06024700.1
HEP_00153900	0.29564	0.41216	0.18783	PBANKA_0720700.1	PocGH01_05029800.1
HEP_00017400	0.29556	0.2568	0.10524	PBANKA_1419300.1	PocGH01_14029000.1
HEP_00236000	0.29543	0.14604	0.2408	PBANKA_0406400.1	PocGH01_08040200.1
HEP_00398000	0.2952	0.13585	0.147	PBANKA_1347200.1	PocGH01_12030700.1
HEP_00251800	0.29513	0.10121	0.06788	PBANKA_0824200.1	PocGH01_07030700.1
HEP_00503000	0.2951	0.22758	0.26782	PBANKA_0810200.1	PocGH01_07016500.1
HEP_00418500	0.29501	0.23191	0.23391	PBANKA_0409200.1	PocGH01_08037200.1
HEP_00347450	0.29498	0.19323	0.17306	PBANKA_1404600.1	PocGH01_14014200.1
HEP_00500100	0.29489	0.23121	0.20817	PBANKA_1117600.1	PocGH01_11038900.1
HEP_00492700	0.29484	0.22061	0.36047	PBANKA_0108200.1	PocGH01_11047000.1
HEP_00088400	0.29467	0.21026	0.26393	PBANKA_1440100.1	PocGH01_14050900.1
HEP_00433600	0.29467	0.18862	0.18122	PBANKA_0713400.1	PocGH01_05023500.1
HEP_00282100	0.29463	0.19673	0.26764	PBANKA_1109300.1	PocGH01_10031800.1
HEP_00317800	0.29453	0.28342	0.37815	PBANKA_0313900.1	PocGH01_04013000.1
HEP_00422800	0.29443	0.09202	0.11931	PBANKA_1339300.1	PocGH01_12038500.1
HEP_00363200	0.29433	0.29055	0.29497	PBANKA_0712500.1	PocGH01_05022600.1
HEP_00283800	0.29389	0.35727	0.18318	PBANKA_0509600.1	PocGH01_06018500.1
HEP_00510600	0.29389	0.1558	0.15015	PBANKA_0612700.1	PocGH01_03018700.1
HEP_00297900	0.29366	0.19065	0.24972	PBANKA_0710400.1	PocGH01_05020400.1
HEP_00007000	0.29341	0.28693	0.20608	PBANKA_1449200.1	PocGH01_14060200.1
HEP_00129300	0.29289	0.20511	0.18611	PBANKA_1442200.1	PocGH01_14053200.1
HEP_00304100	0.29254	0.22992	0.11829	PBANKA_1131400.1	PocGH01_11024700.1
HEP_00257200	0.29245	0.19685	0.11684	PBANKA_0301800.1	PocGH01_04025800.1
HEP_00327200	0.2924	0.19748	0.25979	PBANKA_1442100.1	PocGH01_14053000.1
HEP_00163200	0.29209	0.39327	0.28313	PBANKA_0415100.1	PocGH01_07013700.1
HEP_00090500	0.29189	0.22203	0.26438	PBANKA_0825000.1	PocGH01_07031500.1
HEP_00302400	0.29164	0.20463	0.36112	PBANKA_0807900.1	PocGH01_08031200.1
HEP_00496800	0.29131	0.23251	0.07973	PBANKA_1316700.1	PocGH01_12061900.1
HEP_00123500	0.2913	0.14347	0.18682	PBANKA_0205200.1	PocGH01_02013900.1
HEP_00021200	0.29094	0.13281	0.10063	PBANKA_1309400.1	PocGH01_12069200.1
HEP_00122900	0.29085	0.27258	0.38448	PBANKA_0205800.1	PocGH01_02014500.1
HEP_00459000	0.29085	0.20807	0.24518	PBANKA_0829500.1	PocGH01_07036200.1
HEP_00103000	0.29081	0.18618	0.14691	PBANKA_0109900.1	PocGH01_11045300.1
HEP_00279200	0.29062	0.1114	0.15048	PBANKA_0202400.1	PocGH01_02011000.1
HEP_00101700	0.29053	0.24932	0.16327	PBANKA_1005300.1	PocGH01_03015100.1
HEP_00208300	0.29025	0.21324	0.2101	PBANKA_1216800.1	PocGH01_08026800.1
HEP_00291400	0.29013	0.16701	0.1306	PBANKA_0718400.1	PocGH01_00017000.1
HEP_00021300	0.29012	0.15917	0.08759	PBANKA_1309500.1	PocGH01_12069100.1
HEP_00168800	0.28994	0.18865	0.1473	PBANKA_1416400.1	PocGH01_14026000.1
HEP_00287800	0.2899	0.2476	0.35251	PBANKA_1116400.1	PocGH01_11040000.1
HEP_00120900	0.28968	0.21789	0.20461	PBANKA_1236800.1	PocGH01_10019600.1
HEP_00185200	0.28957	0.34437	0.25062	PBANKA_0104400.1	PocGH01_11051000.1
HEP_00162000	0.2895	0.30763	0.26226	PBANKA_0210500.1	PocGH01_02019300.1
HEP_00079200	0.28922	0.13293	0.10438	PBANKA_1310700.1	PocGH01_12067900.1
HEP_00295900	0.28904	0.26394	0.21802	PBANKA_1303200.1	PocGH01_12075500.1
HEP_00278800	0.28884	0.22946	0.15	PBANKA_0202000.1	PocGH01_02010600.1
HEP_00307400	0.28856	0.24035	0.22033	PBANKA_0703100.1	PocGH01_05013300.1
HEP_00228000	0.28815	0.26544	0.21054	PBANKA_1234400.1	PocGH01_00238900.1
HEP_00204800	0.28801	0.19016	0.14214	PBANKA_0417900.1	PocGH01_07010900.1
HEP_00104600	0.28748	0.2628	0.14741	PBANKA_0503800.1	PocGH01_06012700.1
HEP_00218600	0.28742	0.15664	0.14849	PBANKA_0712700.1	PocGH01_05022800.1
HEP_00319600	0.28737	0.24747	0.15174	PBANKA_0416000.1	PocGH01_07012800.1
HEP_00467800	0.28709	0.22149	0.17586	PBANKA_1135900.1	PocGH01_11020800.1
HEP_00441500	0.2869	0.2954	0.2151	PBANKA_0912500.1	PocGH01_09042600.1
HEP_00326500	0.28643	0.15737	0.11971	PBANKA_1462200.1	PocGH01_14073800.1
HEP_00244900	0.2863	0.19216	0.26127	PBANKA_1351600.1	PocGH01_12025100.1
HEP_00130900	0.28607	0.17649	0.17968	PBANKA_1120500.1	PocGH01_11035800.1
HEP_00075000	0.28603	0.20448	0.1891	PBANKA_1314200.1	PocGH01_12064400.1
HEP_00188100	0.28571	0.23963	0.15009	PBANKA_1210600.1	PocGH01_08020600.1
HEP_00393500	0.28562	0.19094	0.08189	PBANKA_0204600.1	PocGH01_02013300.1
HEP_00270800	0.28559	0.19126	0.06373	PBANKA_1404200.1	PocGH01_14013800.1
HEP_00410100	0.2854	0.15667	0.12324	PBANKA_0925500.1	PocGH01_09029000.1
HEP_00425100	0.28537	0.06627	0.07686	PBANKA_0938200.1	PocGH01_09015500.1
HEP_00332800	0.28534	0.16413	0.21633	PBANKA_0829100.1	PocGH01_07035800.1
HEP_00269700	0.28523	0.18162	0.27835	PBANKA_0609700.1	PocGH01_13021200.1
HEP_00331000	0.28495	0.28984	0.21431	PBANKA_1322300.1	PocGH01_12056200.1
HEP_00104200	0.28473	0.18409	0.2058	PBANKA_0502800.1	PocGH01_06011700.1
HEP_00088300	0.28427	0.28032	0.29691	PBANKA_1439900.1	PocGH01_14050700.1
HEP_00088900	0.28406	0.22014	0.13437	PBANKA_1139500.1	PocGH01_11017100.1
HEP_00140800	0.28401	0.19991	0.21508	PBANKA_0112300.1	PocGH01_11042800.1
HEP_00128200	0.28375	0.1738	0.14435	PBANKA_1301100.1	PocGH01_12077800.1
HEP_00456000	0.28308	0.23291	0.13167	PBANKA_0833400.1	PocGH01_07040300.1
HEP_00246900	0.28304	0.05081	0.08881	PBANKA_1445000.1	PocGH01_14056000.1
HEP_00365700	0.28296	0.14399	0.19935	PBANKA_0930600.1	PocGH01_09023600.1
HEP_00036200	0.28271	0.30976	0.37684	PBANKA_0705700.1	PocGH01_05016000.1
HEP_00034500	0.28252	0.13636	0.14657	PBANKA_1240100.1	PocGH01_10016300.1
HEP_00284200	0.28248	0.28728	0.20076	PBANKA_1142700.1	PocGH01_11013800.1
HEP_00357500	0.28244	0.18421	0.14228	PBANKA_0402600.1	PocGH01_08043900.1
HEP_00486900	0.28237	0.202	0.18627	PBANKA_0509100.1	PocGH01_06018000.1
HEP_00388300	0.28212	0.19514	0.10922	PBANKA_1233600.1	PocGH01_10022800.1
HEP_00071700	0.28182	0.30977	0.21273	PBANKA_0613100.1	PocGH01_03019300.1
HEP_00196300	0.28129	0.14727	0.16753	PBANKA_0933200.1	PocGH01_09020700.1
HEP_00255500	0.28123	0.23791	0.17779	PBANKA_0905800.1	PocGH01_00238700.1
HEP_00102000	0.28086	0.14726	0.18097	PBANKA_1224900.1	PocGH01_01022400.1
HEP_00152500	0.28072	0.19789	0.06651	PBANKA_1410100.1	PocGH01_14019700.1
HEP_00423900	0.2807	0.16376	0.11131	PBANKA_0911500.1	PocGH01_09043600.1
HEP_00015300	0.28064	0.15892	0.19078	PBANKA_0309200.1	PocGH01_04017700.1
HEP_00448200	0.2802	0.22398	0.17166	PBANKA_0813100.1	PocGH01_07019500.1
HEP_00266800	0.28017	0.07166	0.07084	PBANKA_1210200.1	PocGH01_08020200.1
HEP_00333900	0.28013	0.03262	0.04517	PBANKA_1304500.1	PocGH01_12074200.1
HEP_00118700	0.28009	0.20954	0.22315	PBANKA_0922000.1	PocGH01_09032600.1
HEP_00255700	0.27997	0.31091	0.19108	PBANKA_0316100.1	PocGH01_04010300.1
HEP_00281200	0.27992	0.10737	0.12456	PBANKA_0705100.1	PocGH01_05015400.1
HEP_00409700	0.27985	0.19812	0.17946	PBANKA_0802400.1	PocGH01_01012500.1
HEP_00501800	0.27982	0.26197	0.16515	PBANKA_1344800.1	PocGH01_00109100.1
HEP_00034400	0.27944	0.18266	0.17732	PBANKA_1240000.1	PocGH01_10016400.1
HEP_00176400	0.27924	0.18903	0.15863	PBANKA_1206300.1	PocGH01_08016000.1
HEP_00322100	0.2792	0.20392	0.178	PBANKA_1118400.1	PocGH01_11038100.1
HEP_00316700	0.27886	0.18547	0.22497	PBANKA_1316800.1	PocGH01_12061800.1
HEP_00386100	0.2786	0.27352	0.38376	PBANKA_1341000.1	PocGH01_12036700.1
HEP_00450100	0.27857	0.1556	0.15692	PBANKA_1346000.1	PocGH01_12031900.1
HEP_00367100	0.27855	0.21527	0.22345	PBANKA_0719500.1	PocGH01_05028600.1
HEP_00487900	0.27842	0.38121	0.38825	PBANKA_0511100.1	PocGH01_06020000.1
HEP_00495000	0.27833	0.15182	0.14594	PBANKA_1226000.1	PocGH01_01023600.1
HEP_00411200	0.27809	0.26003	0.18177	PBANKA_1438400.1	PocGH01_14049200.1
HEP_00230500	0.27802	0.22847	0.21855	PBANKA_0927200.1	PocGH01_09027300.1
HEP_00237600	0.27793	0.20068	0.16188	PBANKA_1321100.1	PocGH01_12057400.1
HEP_00310600	0.27787	0.20756	0.19004	PBANKA_1360700.1	PocGH01_12015300.1
HEP_00400000	0.27781	0.25016	0.22473	PBANKA_1336500.1	PocGH01_12041500.1
HEP_00024800	0.27771	0.2252	0.16155	PBANKA_1306700.1	PocGH01_12072000.1
HEP_00325950	0.27753	0.15206	0.09647	PBANKA_0911700.1	PocGH01_09043400.1
HEP_00182400	0.27752	0.27649	0.31788	PBANKA_0616900.1	PocGH01_03023200.1
HEP_00078100	0.27742	0.21249	0.16849	PBANKA_1365000.1	PocGH01_12010900.1
HEP_00213000	0.27738	0.2158	0.12582	PBANKA_1122000.1	PocGH01_11034200.1
HEP_00415800	0.27729	0.1912	0.22462	PBANKA_0313700.1	PocGH01_04013200.1
HEP_00340900	0.27727	0.17039	0.17383	PBANKA_1436200.1	PocGH01_14046700.1
HEP_00015400	0.27721	0.15356	0.16049	PBANKA_0309400.1	PocGH01_04017600.1
HEP_00134600	0.27706	0.16914	0.18163	PBANKA_0605700.1	PocGH01_13017000.1
HEP_00200300	0.27696	0.21839	0.1447	PBANKA_0622000.1	PocGH01_03028000.1
HEP_00392900	0.27693	0.22841	0.25261	PBANKA_0404500.1	PocGH01_08042100.1
HEP_00101000	0.27678	0.20802	0.18792	PBANKA_1004900.1	PocGH01_03014700.1
HEP_00446800	0.27669	0.25516	0.23317	PBANKA_1217400.1	PocGH01_08027400.1
HEP_00037400	0.27653	0.21455	0.22112	PBANKA_0403600.1	PocGH01_08043100.1
HEP_00259500	0.27627	0.29436	0.16707	PBANKA_0812500.1	PocGH01_07018900.1
HEP_00389800	0.27608	0.1731	0.2184	PBANKA_1221800.1	PocGH01_01019200.1
HEP_00286500	0.27584	0.12189	0.22646	PBANKA_0938000.1	PocGH01_09015700.1
HEP_00008600	0.27578	0.19166	0.0921	PBANKA_1134700.1	PocGH01_11022100.1
HEP_00314800	0.27574	0.23032	0.1281	PBANKA_1312800.1	PocGH01_12065800.1
HEP_00341400	0.27566	0.16811	0.17631	PBANKA_1433300.1	PocGH01_14043800.1
HEP_00100700	0.27559	0.19219	0.19185	PBANKA_1444200.1	PocGH01_14055200.1
HEP_00331300	0.27552	0.21231	0.17487	PBANKA_1211600.1	PocGH01_08021600.1
HEP_00315200	0.27536	0.21686	0.23004	PBANKA_1201200.1	PocGH01_08010800.1
HEP_00242500	0.27513	0.16877	0.1098	PBANKA_0506600.1	PocGH01_06015500.1
HEP_00094600	0.27508	0.20336	0.20206	PBANKA_0618200.1	PocGH01_03024500.1
HEP_00436300	0.2749	0.26474	0.14813	PBANKA_0622900.1	PocGH01_03028900.1
HEP_00421250	0.2748	0.19897	0.18042	PBANKA_0504200.1	PocGH01_06013100.1
HEP_00353300	0.27478	0.19602	0.12684	PBANKA_1348600.1	PocGH01_12029200.1
HEP_00208800	0.27466	0.18857	0.20375	PBANKA_1243900.1	PocGH01_10012300.1
HEP_00406000	0.27456	0.20303	0.18793	PBANKA_0508600.1	PocGH01_06017500.1
HEP_00172400	0.27421	0.18115	0.24462	PBANKA_0511200.1	PocGH01_06020100.1
HEP_00385800	0.27421	0.14493	0.11585	PBANKA_1207800.1	PocGH01_08017700.1
HEP_00123800	0.27412	0.23396	0.22015	PBANKA_1145300.1	PocGH01_11011200.1
HEP_00303500	0.27408	0.12954	0.08837	PBANKA_1304000.1	PocGH01_12074700.1
HEP_00523300	0.27398	0.22351	0.16589	PBANKA_0831900.1	PocGH01_07038800.1
HEP_00115200	0.27386	0.26256	0.12608	PBANKA_0303700.1	PocGH01_04023800.1
HEP_00105700	0.27381	0.15274	0.17209	PBANKA_1442300.1	PocGH01_14053300.1
HEP_00311900	0.27332	0.22716	0.21547	PBANKA_1226700.1	PocGH01_01024400.1
HEP_00194000	0.27319	0.22567	0.27341	PBANKA_1351200.1	PocGH01_12025600.1
HEP_00290000	0.27318	0.37852	0.4214	PBANKA_0311400.1	PocGH01_04015500.1
HEP_00252500	0.27295	0.17719	0.18829	PBANKA_1235400.1	PocGH01_10021000.1
HEP_00043400	0.27274	0.24527	0.24608	PBANKA_1001300.1	PocGH01_03011000.1
HEP_00493800	0.27262	0.17683	0.18806	PBANKA_0940400.1	PocGH01_09013200.1
HEP_00273000	0.27257	0.16556	0.14203	PBANKA_1407000.1	PocGH01_14016600.1
HEP_00413300	0.27211	0.25859	0.08152	PBANKA_1129200.1	PocGH01_11026900.1
HEP_00268900	0.27206	0.27567	0.21031	PBANKA_1039100.1	PocGH01_13056700.1
HEP_00178100	0.27177	0.22786	0.28281	PBANKA_0918900.1	PocGH01_09035600.1
HEP_00189900	0.27177	0.15355	0.12552	PBANKA_1426200.1	PocGH01_14036300.1
HEP_00120000	0.27162	0.18161	0.21138	PBANKA_1212900.1	PocGH01_08022900.1
HEP_00261200	0.27124	0.26699	0.23133	PBANKA_0802900.1	PocGH01_01013000.1
HEP_00322000	0.2712	0.17512	0.18313	PBANKA_1118500.1	PocGH01_11038000.1
HEP_00408000	0.27081	0.12968	0.14298	PBANKA_1203000.1	PocGH01_08012600.1
HEP_00401000	0.27069	0.2016	0.15004	PBANKA_1121600.1	PocGH01_11034600.1
HEP_00285400	0.27052	0.23264	0.2375	PBANKA_1109600.1	PocGH01_10031500.1
HEP_00075700	0.27044	0.18381	0.2548	PBANKA_1232600.1	PocGH01_10023800.1
HEP_00108000	0.27043	0.28775	0.31917	PBANKA_0411900.1	PocGH01_08034400.1
HEP_00106300	0.27016	0.16675	0.18862	PBANKA_1442900.1	PocGH01_14053900.1
HEP_00425400	0.27012	0.16367	0.09528	PBANKA_1124000.1	PocGH01_11032200.1
HEP_00515500	0.26985	0.22037	0.13765	PBANKA_1344200.1	PocGH01_12033300.1
HEP_00277200	0.26979	0.10493	0.10662	PBANKA_1327400.1	PocGH01_12050800.1
HEP_00136300	0.26942	0.13617	0.04713	PBANKA_1240600.1	PocGH01_10015800.1
HEP_00182500	0.26936	0.09084	0.12958	PBANKA_0616800.1	PocGH01_03023100.1
HEP_00003800	0.26923	0.35735	0.24433	PBANKA_1245700.1	PocGH01_10010300.1
HEP_00071900	0.26921	0.16933	0.20135	PBANKA_0613800.1	PocGH01_03020000.1
HEP_00282600	0.2692	0.2726	0.15534	PBANKA_1106800.1	PocGH01_10034300.1
HEP_00427400	0.26906	0.16231	0.22593	PBANKA_0719700.1	PocGH01_05028800.1
HEP_00026400	0.26901	0.2104	0.19824	PBANKA_1212000.1	PocGH01_08022000.1
HEP_00040200	0.26897	0.20541	0.11505	PBANKA_0801400.1	PocGH01_01011500.1
HEP_00057100	0.26851	0.29438	0.21173	PBANKA_0103500.1	PocGH01_11051800.1
HEP_00486400	0.26839	0.23433	0.3211	PBANKA_1222000.1	PocGH01_01019400.1
HEP_00535100	0.26838	0.18176	0.18236	PBANKA_0909500.1	PocGH01_09045700.1
HEP_00033800	0.26832	0.2116	0.1607	PBANKA_1301800.1	PocGH01_12077100.1
HEP_00391600	0.26825	0.24002	0.24911	PBANKA_0612600.1	PocGH01_03018600.1
HEP_00362000	0.26816	0.25618	0.2109	PBANKA_1461900.1	PocGH01_14073500.1
HEP_00087500	0.26795	0.26622	0.21962	PBANKA_0704600.1	PocGH01_05014900.1
HEP_00079600	0.26794	0.18023	0.15794	PBANKA_1310200.1	PocGH01_12068300.1
HEP_00335400	0.26794	0.52568	0.01232	PBANKA_1204500.1	PocGH01_08014200.1
HEP_00053400	0.26793	0.11751	0.12074	PBANKA_1409300.1	PocGH01_14018900.1
HEP_00116000	0.26788	0.23906	0.18417	PBANKA_1039500.1	PocGH01_13057200.1
HEP_00407200	0.26752	0.22939	0.17537	PBANKA_0309600.1	PocGH01_04017400.1
HEP_00449100	0.2673	0.21778	0.21809	PBANKA_0512200.1	PocGH01_06021100.1
HEP_00050200	0.26729	0.27973	0.13108	PBANKA_1124300.1	PocGH01_11031900.1
HEP_00030800	0.26725	0.16272	0.22661	PBANKA_1205500.1	PocGH01_08015200.1
HEP_00526800	0.26722	0.12055	0.13194	PBANKA_1440500.1	PocGH01_14051300.1
HEP_00289000	0.26683	0.28727	0.28537	PBANKA_1011200.1	PocGH01_13026600.1
HEP_00106900	0.26679	0.12431	0.08551	PBANKA_0104700.1	PocGH01_11050700.1
HEP_00250000	0.26673	0.10702	0.10819	PBANKA_0710200.1	PocGH01_05020200.1
HEP_00313300	0.2667	0.04147	0.03004	PBANKA_0707400.1	PocGH01_05017600.1
HEP_00428400	0.26666	0.21539	0.19104	PBANKA_1131500.1	PocGH01_11024600.1
HEP_00402200	0.26648	0.2183	0.18724	PBANKA_1114600.1	PocGH01_10026500.1
HEP_00374300	0.26644	0.29219	0.24482	PBANKA_0110500.1	PocGH01_11044700.1
HEP_00024600	0.26587	0.18105	0.16369	PBANKA_1306900.1	PocGH01_12071800.1
HEP_00259900	0.26583	0.19572	0.15887	PBANKA_0812900.1	PocGH01_07019300.1
HEP_00215700	0.26563	0.14699	0.22539	PBANKA_0407300.1	PocGH01_08039200.1
HEP_00235300	0.26557	0.26995	0.23395	PBANKA_0622600.1	PocGH01_03028600.1
HEP_00321300	0.26491	0.24827	0.34926	PBANKA_1234600.1	PocGH01_10021900.1
HEP_00055300	0.26446	0.15258	0.0497	PBANKA_0107700.1	PocGH01_11047500.1
HEP_00284400	0.26419	0.18995	0.22159	PBANKA_1331700.1	PocGH01_12046400.1
HEP_00383700	0.26411	0.14147	0.1422	PBANKA_1455200.1	PocGH01_14066400.1
HEP_00316000	0.26408	0.28014	0.13245	PBANKA_0920500.1	PocGH01_09034200.1
HEP_00483800	0.26385	0.18437	0.11154	PBANKA_1452200.1	PocGH01_14063200.1
HEP_00002700	0.26383	0.18748	0.16393	PBANKA_1244700.1	PocGH01_10011400.1
HEP_00249800	0.26381	0.17261	0.10695	PBANKA_1144800.1	PocGH01_11011700.1
HEP_00395500	0.26368	0.22719	0.25828	PBANKA_0209400.1	PocGH01_02018200.1
HEP_00029000	0.26349	0.12569	0.12782	PBANKA_0819400.1	PocGH01_07025800.1
HEP_00125000	0.26325	0.2192	0.21777	PBANKA_1412200.1	PocGH01_14021900.1
HEP_00121600	0.26318	0.28723	0.22253	PBANKA_0612200.1	PocGH01_03018200.1
HEP_00512100	0.26307	0.19029	0.09584	PBANKA_1220900.1	PocGH01_01018300.1
HEP_00277100	0.26299	0.21402	0.17709	PBANKA_1327500.1	PocGH01_12050700.1
HEP_00192300	0.26287	0.23125	0.2937	PBANKA_1356000.1	PocGH01_12020200.1
HEP_00128100	0.26285	0.1744	0.10193	PBANKA_1301000.1	PocGH01_12077900.1
HEP_00177500	0.26279	0.19853	0.14299	PBANKA_0908200.1	PocGH01_09047000.1
HEP_00154300	0.26266	0.15101	0.17268	PBANKA_0611500.1	PocGH01_13023000.1
HEP_00274800	0.26263	0.11786	0.09032	PBANKA_1311300.1	PocGH01_12067300.1
HEP_00037800	0.26249	0.24986	0.13999	PBANKA_0403800.1	PocGH01_08042900.1
HEP_00045300	0.26241	0.19775	0.19536	PBANKA_0417100.1	PocGH01_07011700.1
HEP_00272800	0.26232	0.05292	0.02895	PBANKA_1137000.1	PocGH01_11019800.1
HEP_00164700	0.26225	0.20493	0.22588	PBANKA_1038200.1	PocGH01_13055800.1
HEP_00387100	0.26218	0.17624	0.27079	PBANKA_0937300.1	PocGH01_09016600.1
HEP_00440900	0.26218	0.15498	0.18081	PBANKA_1407400.1	PocGH01_14017000.1
HEP_00278100	0.26215	0.22381	0.2027	PBANKA_0821300.1	PocGH01_07027800.1
HEP_00031500	0.26191	0.27971	0.17428	PBANKA_0513100.1	PocGH01_06022100.1
HEP_00125500	0.26187	0.09845	0.10249	PBANKA_0615800.1	PocGH01_03022000.1
HEP_00312300	0.26181	0.11394	0.15644	PBANKA_1030600.1	PocGH01_13047900.1
HEP_00254000	0.26156	0.1669	0.22907	PBANKA_1440300.1	PocGH01_14051100.1
HEP_00417100	0.26138	0.12021	0.1121	PBANKA_1402900.1	PocGH01_14012400.1
HEP_00040800	0.26108	0.2464	0.17036	PBANKA_0800700.1	PocGH01_01010800.1
HEP_00061300	0.26033	0.20337	0.21536	PBANKA_0914200.1	PocGH01_09040600.1
HEP_00120800	0.25997	0.06356	0.05871	PBANKA_1236700.1	PocGH01_10019700.1
HEP_00018800	0.2599	0.25595	0.09865	PBANKA_0925600.1	PocGH01_09028900.1
HEP_00432900	0.25973	0.17553	0.133	PBANKA_0718200.1	PocGH01_00017200.1
HEP_00231700	0.25972	0.21041	0.17452	PBANKA_1352600.1	PocGH01_12024100.1
HEP_00050100	0.2596	0.1958	0.19038	PBANKA_1124400.1	PocGH01_11031800.1
HEP_00326800	0.25904	0.15143	0.13804	PBANKA_0603900.1	PocGH01_13015100.1
HEP_00231300	0.25894	0.20096	0.22812	PBANKA_0915300.1	PocGH01_09039500.1
HEP_00153600	0.25834	0.2194	0.12567	PBANKA_0721000.1	PocGH01_05030100.1
HEP_00099000	0.25821	0.26352	0.18827	PBANKA_0102400.1	PocGH01_11053000.1
HEP_00298200	0.25818	0.2206	0.19057	PBANKA_1239100.1	PocGH01_10017400.1
HEP_00085400	0.25815	0.18168	0.1349	PBANKA_1422600.1	PocGH01_14032600.1
HEP_00124100	0.25813	0.20445	0.20488	PBANKA_0722000.1	PocGH01_05031100.1
HEP_00150400	0.25811	0.0542	0.01506	PBANKA_0943200.1	PocGH01_09010500.1
HEP_00161400	0.25804	0.17994	0.19945	PBANKA_0211700.1	PocGH01_02020500.1
HEP_00365600	0.25794	0.2001	0.04852	PBANKA_0930700.1	PocGH01_09023500.1
HEP_00398400	0.25793	0.20948	0.19255	PBANKA_1403100.1	PocGH01_14012600.1
